Day fraction since midnight on 11/29/2019	7 kPa (Pa)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	Coagulant Pump ()	Clay Pump ()	clay pump flow rate (mL/s)	Water Pump ()
0.29926765	-5244.22949219	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29932551	-5056.02587891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29938339	-5067.32666016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29944126	-5249.15283203	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29949912	-5122.42041016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29955700	-5021.16406250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29961487	-5244.41992187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29967275	-5184.66845703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29973061	-4980.42773437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29978850	-5209.93603516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29984637	-5220.29541016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29990422	-5002.80712891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.29996211	-5147.99511719	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30001998	-5245.60937500	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30007785	-5050.79882812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30013573	-5080.22753906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30019358	-5250.84228516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30025146	-5127.42480469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30030932	-5007.13720703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30036719	-5244.22998047	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30042506	-5185.70117187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30048295	-4981.18701172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30054080	-5203.64550781	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30059867	-5221.87060547	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30065654	-4998.34716797	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30071441	-5152.83105469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30077229	-5241.42919922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30083016	-5058.43896484	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30088802	-5068.53173828	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30094591	-5249.65625000	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30100377	-5127.00878906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30106165	-5005.64501953	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30111952	-5238.16162109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30117739	-5179.76367187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30123526	-4981.29394531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30129313	-5213.16455078	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30135101	-5224.20996094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30140888	-5001.31005859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30146675	-5143.37353516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30152462	-5238.16601562	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30158248	-5055.81884766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30164036	-5064.35888672	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30169823	-5251.19287109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30175609	-5120.84082031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30181397	-5016.28906250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30187184	-5238.02880859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30192970	-5189.39697266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30198757	-4977.65039062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30204547	-5206.66259766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30210332	-5218.85693359	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30216119	-4996.90429687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30221905	-5140.85498047	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30227692	-5240.59179687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30233480	-5047.14013672	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30239267	-5079.17285156	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30245055	-5242.04785156	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30250842	-5121.42187500	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30256629	-5001.66943359	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30262417	-5234.68945312	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30268202	-5175.50244141	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30273989	-4972.12500000	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30279776	-5203.38525391	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30285563	-5215.22167969	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30291351	-4990.18847656	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30297138	-5149.78759766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30302925	-5235.12011719	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30308712	-5056.08349609	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30314499	-5066.95947266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30320285	-5246.85742187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30326073	-5122.30712891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30331860	-4996.23291016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30337650	-5236.07275391	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30343436	-5176.16308594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30349223	-4979.03955078	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30355009	-5207.41308594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30360796	-5216.68896484	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30366583	-4988.81396484	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30372371	-5133.00878906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30378158	-5234.42919922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30383944	-5045.04638672	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30389732	-5050.04199219	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30395519	-5244.58105469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30401306	-5109.04931641	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30407092	-5011.78271484	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30412879	-5234.88671875	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30418669	-5177.97314453	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30424454	-4969.54980469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30430241	-5198.47998047	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30436028	-5209.40771484	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30441817	-4987.63085937	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30447603	-5132.50439453	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30453389	-5233.86035156	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30459176	-5039.20361328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30464963	-5071.61523437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30470750	-5237.77246094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30476538	-5115.87255859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30482326	-4990.99121094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30488112	-5230.57226562	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30493900	-5170.05371094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30499688	-4966.84472656	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30505472	-5188.45654297	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30511259	-5210.21093750	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30517048	-4981.65136719	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30522835	-5143.84423828	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30528621	-5237.12451172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30534411	-5048.73535156	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30540197	-5055.49755859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30545983	-5235.96240234	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30551770	-5112.68554687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30557557	-4987.35888672	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30563344	-5226.35742187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30569130	-5169.06542969	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30574918	-4969.46728516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30580706	-5199.43164062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30586493	-5212.98144531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30592279	-4987.94433594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30598065	-5135.39697266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30603853	-5226.83154297	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30609640	-5042.89746094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30615427	-5055.60644531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30621214	-5237.67041016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30627002	-5108.34960937	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30632788	-5003.81054687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30638575	-5231.17041016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30644364	-5173.13916016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30650149	-4963.17773437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30655938	-5192.47949219	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30661723	-5207.85595703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30667512	-4987.10644531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30673299	-5126.55371094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30679085	-5231.11328125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30684872	-5033.09912109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30690659	-5067.77197266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30696446	-5232.72363281	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30702233	-5117.77587891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30708021	-4992.06054687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30713808	-5223.03369141	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30719595	-5168.65625000	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30725384	-4962.54052734	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30731168	-5189.91943359	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30736956	-5208.86523437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30742743	-4982.31201172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30748531	-5143.72509766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30754319	-5230.76953125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30760106	-5043.68701172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30765892	-5060.91894531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30771680	-5234.51757812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30777467	-5108.96435547	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30783252	-4989.25341797	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30789039	-5228.00537109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30794826	-5164.55419922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30800614	-4971.24951172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30806401	-5195.44628906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30812187	-5210.78906250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30817975	-4990.26416016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30823762	-5129.52343750	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30829549	-5225.07666016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30835337	-5042.05957031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30841124	-5052.34082031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30846912	-5240.45019531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30852697	-5108.67333984	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30858484	-5006.54003906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30864273	-5228.27294922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30870060	-5174.85937500	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30875847	-4965.53222656	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30881633	-5191.82275391	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30887420	-5213.47998047	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30893208	-4993.89111328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30898995	-5127.63037109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30904784	-5237.94384766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30910568	-5038.95654297	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30916355	-5073.98486328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30922142	-5236.52880859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30927931	-5115.23730469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30933717	-4991.03857422	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30939505	-5232.06591797	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30945290	-5173.24658203	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30951078	-4968.74218750	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30956865	-5194.07617187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30962655	-5213.73925781	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30968440	-4986.97998047	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30974225	-5146.59960937	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30980015	-5238.79492187	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30985800	-5049.78759766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30991588	-5064.52978516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.30997375	-5241.40087891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31003162	-5115.77832031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31008949	-4999.75634766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31014738	-5235.33007812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31020525	-5171.20947266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31026310	-4973.98730469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31032099	-5206.69433594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31037884	-5212.60644531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31043674	-4994.09814453	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31049461	-5144.50390625	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31055247	-5239.46728516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31061032	-5051.76953125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31066819	-5064.60400391	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31072607	-5248.06103516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31078395	-5111.71191406	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31084182	-5014.71630859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31089969	-5233.11523437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31095756	-5179.61767578	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31101543	-4970.26025391	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31107330	-5201.13281250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31113117	-5209.11767578	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31118905	-4991.37890625	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31124691	-5135.89746094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31130480	-5238.93310547	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31136264	-5046.02880859	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31142051	-5084.36523437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31147838	-5245.23144531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31153625	-5122.96240234	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31159412	-5001.90478516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31165199	-5239.90039062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
0.31170987	-5176.33789062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000
